"cntry","w4q47","w4q50","w4q52","gndr","agea","eduyrs","eisced","hinctnta","region"
"FI",1,3,4,1,76,14,6,7,"FI197"
"FI",1,3,3,2,44,17,6,10,"FI1C1"
"FI",2,1,2,2,40,12,4,4,"FI197"
"FI",1,3,3,2,65,18,6,8,"FI193"
"FI",1,3,3,2,59,14,4,5,"FI197"
"FI",1,NA,3,1,67,13,4,4,"FI1D3"
"FI",1,2,3,2,49,19,5,4,"FI1B1"
"FI",1,3,3,1,32,16,7,8,"FI196"
"FI",2,2,2,2,45,18,6,5,"FI197"
"FI",2,3,2,2,41,19,7,NA,"FI1B1"
"FI",2,4,3,2,46,16,7,9,"FI1B1"
"FI",1,3,3,2,80,13,4,6,"FI195"
"FI",2,3,3,2,55,12,6,4,"FI194"
"FI",1,4,3,2,28,15,4,5,"FI1B1"
"FI",1,3,3,1,63,17,7,8,"FI1B1"
"FI",1,3,3,1,44,18,7,10,"FI1B1"
"FI",1,3,3,1,60,17,6,7,"FI1B1"
"FI",2,2,2,1,47,11,4,6,"FI196"
"FI",1,3,3,1,29,15,4,3,"FI193"
"FI",1,2,2,1,55,19,6,9,"FI1B1"
"FI",1,2,2,2,72,18,6,2,"FI1C1"
"FI",2,3,3,2,65,22,7,3,"FI1C2"
"FI",1,3,3,2,44,20,7,9,"FI1B1"
"FI",1,3,4,1,28,20,6,5,"FI1B1"
"FI",2,2,3,1,31,15,4,2,"FI1D9"
"FI",1,3,3,2,39,20,7,9,"FI1C1"
"FI",1,3,3,1,80,10,4,5,"FI1D3"
"FI",1,2,3,2,42,13,4,9,"FI1D9"
"FI",1,3,3,2,62,13,5,10,"FI1C3"
"FI",1,3,4,1,55,9,2,7,"FI196"
"FI",1,3,3,2,45,18,5,9,"FI197"
"FI",4,1,1,2,36,19,6,3,"FI1B1"
"FI",3,2,2,1,43,19,6,9,"FI1B1"
"FI",2,3,2,1,23,14,4,4,"FI1D9"
"FI",1,4,4,1,45,24,7,9,"FI1B1"
"FI",1,3,2,1,41,23,6,8,"FI1B1"
"FI",1,4,4,1,71,15,4,NA,"FI197"
"FI",1,3,3,2,63,25,6,5,"FI1C1"
"FI",1,3,4,2,68,15,4,7,"FI1D3"
"FI",1,3,3,1,33,17,7,9,"FI1B1"
"FI",1,2,2,1,39,11,4,10,"FI1B1"
"FI",1,2,3,2,58,17,7,9,"FI1B1"
"FI",2,3,3,2,36,23,7,5,"FI196"
"FI",2,2,2,2,58,17,6,1,"FI1B1"
"FI",1,4,4,1,69,10,4,2,"FI1D3"
"FI",1,2,2,2,33,18,6,7,"FI193"
"FI",2,3,2,2,23,10,2,6,"FI200"
"FI",1,3,3,1,48,17,7,10,"FI1C1"
"FI",1,2,2,1,42,18,7,10,"FI1B1"
"FI",1,1,2,1,52,16,7,9,"FI1B1"
"FI",2,2,3,2,65,10,2,2,"FI197"
"FI",1,2,2,2,58,20,6,3,"FI1C1"
"FI",1,4,4,2,27,15,6,6,"FI1C1"
"FI",1,3,3,2,35,12,4,9,"FI1B1"
"FI",1,3,3,1,58,16,5,9,"FI197"
"FI",1,3,3,2,36,16,6,8,"FI1C5"
"FI",1,4,4,1,76,12,5,5,"FI1B1"
"FI",2,1,2,2,78,14,4,6,"FI1B1"
"FI",1,4,4,2,41,19,7,10,"FI1B1"
"FI",4,2,1,2,56,12,4,6,"FI1B1"
"FI",1,3,3,1,72,20,7,5,"FI1B1"
"FI",1,3,3,2,66,23,7,9,"FI197"
"FI",1,3,3,1,46,20,7,6,"FI1B1"
"FI",1,3,2,2,85,10,5,4,"FI1D9"
"FI",1,3,3,1,64,12,4,3,"FI1C1"
"FI",1,3,3,2,73,12,5,9,"FI1C1"
"FI",2,3,3,1,41,21,6,7,"FI1B1"
"FI",1,2,2,2,70,13,5,6,"FI1D3"
"FI",1,3,3,1,48,16,5,6,"FI193"
"FI",1,3,3,2,34,17,5,8,"FI193"
"FI",1,2,3,2,69,10,4,2,"FI1C4"
"FI",1,2,2,2,74,12,4,9,"FI1B1"
"FI",1,3,3,1,62,16,5,8,"FI1B1"
"FI",1,2,2,2,32,20,6,8,"FI1B1"
"FI",1,3,3,1,49,18,7,10,"FI1B1"
"FI",1,3,4,1,45,18,7,9,"FI1B1"
"FI",1,2,2,1,50,18,7,10,"FI1B1"
"FI",1,1,2,2,66,11,1,1,"FI1C3"
"FI",1,3,3,1,42,19,7,9,"FI1B1"
"FI",2,2,2,2,62,10,5,3,"FI1C1"
"FI",1,2,2,1,69,18,7,4,"FI1B1"
"FI",2,2,2,2,45,17,7,10,"FI1B1"
"FI",2,1,1,2,72,13,4,3,"FI1B1"
"FI",1,2,2,1,54,17,6,9,"FI193"
"FI",1,3,3,2,41,16,6,9,"FI1D9"
"FI",1,2,3,1,59,20,4,NA,"FI197"
"FI",3,1,2,1,54,12,4,4,"FI1B1"
"FI",1,2,2,1,42,25,7,4,"FI1D9"
"FI",1,3,4,1,73,9,4,7,"FI195"
"FI",2,2,2,2,41,18,7,6,"FI1C2"
"FI",2,3,3,2,57,15,5,7,"FI1B1"
"FI",1,3,3,1,63,17,7,10,"FI1B1"
"FI",1,2,3,1,29,18,7,5,"FI1B1"
"FI",2,1,1,2,53,24,7,7,"FI1B1"
"FI",1,3,3,1,39,13,5,4,"FI1B1"
"FI",1,3,3,1,58,12,5,10,"FI1D9"
"FI",1,4,4,2,60,14,4,8,"FI1B1"
"FI",1,4,4,1,41,17,4,10,"FI197"
"FI",1,2,2,1,69,12,4,4,"FI1B1"
"FI",1,3,3,2,59,11,4,5,"FI1B1"
"FI",3,1,2,1,51,15,6,8,"FI1B1"
"FI",1,3,3,1,33,18,7,10,"FI194"
"FI",1,3,4,2,48,19,6,9,"FI1C1"
"FI",1,2,2,2,42,24,7,10,"FI1D7"
"FI",1,4,4,2,58,20,6,9,"FI1C3"
"FI",1,3,3,2,43,18,7,9,"FI1D9"
"FI",1,2,2,1,56,19,6,7,"FI1D1"
"FI",1,3,3,1,67,12,4,6,"FI1B1"
"FI",1,2,2,1,44,15,6,9,"FI1B1"
"FI",1,3,3,1,51,12,4,9,"FI193"
"FI",1,3,3,1,64,13,4,9,"FI195"
"FI",1,3,3,1,59,11,2,6,"FI1C2"
"FI",1,3,2,2,76,14,4,3,"FI1C1"
"FI",2,2,2,2,47,12,4,1,"FI1B1"
"FI",1,2,3,2,37,16,6,8,"FI1C1"
"FI",1,4,4,2,38,17,7,7,"FI1B1"
"FI",1,2,3,1,61,9,2,7,"FI197"
"FI",1,3,3,2,62,21,7,10,"FI1B1"
"FI",1,4,3,1,56,20,6,7,"FI1C3"
"FI",2,4,4,1,51,14,5,10,"FI1B1"
"FI",1,3,4,1,71,17,6,6,"FI1C1"
"FI",1,3,4,2,65,15,5,NA,"FI1B1"
"FI",1,2,3,2,30,21,7,8,"FI1B1"
"FI",1,2,2,2,33,19,7,9,"FI197"
"FI",1,3,3,2,55,17,5,9,"FI1B1"
"FI",1,3,3,1,76,11,4,2,"FI1D3"
"FI",2,1,2,1,35,17,6,8,"FI1B1"
"FI",2,3,3,1,29,18,6,5,"FI1D2"
"FI",1,2,2,1,68,10,4,5,"FI1D9"
"FI",1,3,2,1,44,16,7,9,"FI1B1"
"FI",1,3,4,2,75,15,5,3,"FI1B1"
"FI",2,3,3,1,33,18,7,8,"FI1B1"
"FI",1,3,3,2,53,15,6,9,"FI1B1"
"FI",1,2,3,1,58,18,6,10,"FI1B1"
"FI",1,3,2,2,33,17,4,4,"FI1C1"
"FI",1,2,3,1,77,9,4,6,"FI1B1"
"FI",1,3,3,2,39,16,6,5,"FI1D2"
"FI",1,3,3,2,77,12,4,5,"FI1D2"
"FI",2,2,2,2,76,13,4,5,"FI1B1"
"FI",1,2,3,2,30,19,7,6,"FI1D3"
"FI",2,3,2,2,70,11,4,3,"FI193"
"FI",1,2,3,2,32,17,7,10,"FI1C4"
"FI",3,1,1,2,55,13,4,3,"FI1C1"
"FI",1,3,2,2,34,19,7,9,"FI1B1"
"FI",1,3,3,2,51,14,5,8,"FI1C1"
"FI",1,3,3,2,77,18,7,4,"FI1D2"
"FI",1,3,2,2,24,17,6,5,"FI1B1"
"FI",1,3,2,2,63,15,4,3,"FI1D2"
"FI",1,3,2,1,39,18,7,10,"FI1B1"
"FI",1,3,4,1,41,21,6,6,"FI1D7"
"FI",1,3,3,2,55,15,5,3,"FI1B1"
"FI",2,2,2,2,54,14,5,6,"FI196"
"FI",1,1,3,1,39,21,6,10,"FI1D8"
"FI",3,2,1,1,21,14,4,6,"FI194"
"FI",2,3,3,2,66,12,5,6,"FI1D9"
"FI",1,2,2,2,77,NA,1,4,"FI1C2"
"FI",2,2,3,2,77,9,2,2,"FI197"
"FI",2,2,2,2,39,15,6,8,"FI1B1"
"FI",1,3,3,1,79,15,4,3,"FI1B1"
"FI",1,2,2,1,49,19,7,8,"FI193"
"FI",1,3,3,2,67,20,5,8,"FI1C1"
"FI",1,3,3,2,34,16,6,6,"FI1D9"
"FI",2,2,1,1,40,12,4,8,"FI196"
"FI",1,2,2,2,71,13,4,6,"FI1D2"
"FI",1,3,3,2,30,15,7,5,"FI194"
"FI",1,3,3,2,61,24,7,10,"FI1B1"
"FI",2,3,3,2,76,16,7,9,"FI1B1"
"FI",1,3,3,2,38,17,4,6,"FI1D5"
"FI",1,2,2,1,51,17,5,9,"FI1B1"
"FI",2,2,2,2,29,20,6,1,"FI197"
"FI",4,1,1,2,66,20,7,9,"FI196"
"FI",1,2,2,2,63,18,7,4,"FI1D9"
"FI",1,3,3,2,70,9,4,7,"FI1D3"
"FI",1,3,4,1,62,11,2,5,"FI1C3"
"FI",1,4,3,1,83,20,7,8,"FI1C1"
"FI",1,2,2,2,37,17,6,8,"FI1D3"
"FI",2,3,3,1,58,12,4,7,"FI1B1"
"FI",1,3,4,2,66,11,4,6,"FI193"
"FI",2,2,2,1,35,14,4,10,"FI1B1"
"FI",1,3,3,1,61,20,7,9,"FI1B1"
"FI",1,3,4,2,70,9,2,4,"FI1B1"
"FI",1,3,3,1,57,12,5,5,"FI196"
"FI",2,2,2,1,83,13,4,8,"FI1B1"
"FI",2,2,2,1,37,22,6,1,"FI197"
"FI",1,3,3,2,65,15,5,2,"FI1D9"
"FI",1,3,3,2,27,16,6,4,"FI1B1"
"FI",1,2,2,2,46,24,6,6,"FI1D3"
"FI",1,3,3,2,69,18,7,8,"FI1D7"
"FI",1,3,3,2,71,15,5,8,"FI1B1"
"FI",1,2,2,1,42,17,7,10,"FI1B1"
"FI",2,2,2,1,72,14,4,5,"FI196"
"FI",1,4,3,2,34,17,7,10,"FI1C3"
"FI",1,2,2,2,45,14,4,6,"FI1C3"
"FI",1,3,3,1,60,13,4,1,"FI1C4"
"FI",1,2,3,2,47,16,4,8,"FI1B1"
"FI",1,2,3,2,61,15,5,7,"FI1B1"
"FI",1,3,4,2,52,19,7,10,"FI1D3"
"FI",1,2,2,2,45,15,5,5,"FI1C1"
"FI",1,3,3,1,72,9,4,5,"FI197"
"FI",1,3,3,1,64,10,1,6,"FI1B1"
"FI",1,3,3,2,51,14,5,9,"FI1C3"
"FI",2,2,2,2,54,11,4,3,"FI1D1"
"FI",2,2,2,1,55,15,5,9,"FI1B1"
"FI",2,2,2,1,50,10,2,8,"FI195"
"FI",2,3,3,1,52,16,7,9,"FI197"
"FI",3,1,1,2,56,15,5,NA,"FI197"
"FI",1,3,4,2,53,17,5,9,"FI1D7"
"FI",4,1,1,2,32,16,4,1,"FI197"
"FI",1,3,2,2,33,17,7,9,"FI1C1"
"FI",1,2,2,1,74,12,6,6,"FI1B1"
"FI",2,1,2,1,24,15,4,1,"FI1B1"
"FI",2,2,2,2,72,15,7,8,"FI1B1"
"FI",1,3,3,1,70,12,4,4,"FI194"
"FI",1,3,2,2,18,12,2,1,"FI1D9"
"FI",1,3,4,1,54,9,2,7,"FI1B1"
"FR",2,2,2,2,32,17,6,10,"FRK2"
"FR",1,3,4,1,63,11,3,2,"FRF1"
"FR",2,2,2,1,51,14,5,10,"FRH0"
"FR",1,4,4,1,51,13,2,10,"FR10"
"FR",1,4,4,1,38,18,7,10,"FR10"
"FR",2,3,3,1,45,20,7,10,"FR10"
"FR",4,1,1,1,36,15,5,9,"FRJ2"
"FR",1,NA,4,2,63,12,4,8,"FRL0"
"FR",2,3,3,2,18,15,4,4,"FRI1"
"FR",1,3,3,1,50,17,7,10,"FR10"
"FR",2,2,2,2,62,10,3,5,"FRD2"
"FR",2,2,4,2,44,16,7,10,"FR10"
"FR",3,2,3,1,24,18,4,1,"FRL0"
"FR",2,3,3,2,31,14,5,9,"FRF1"
"FR",1,3,4,2,19,12,4,7,"FRK2"
"FR",2,2,1,2,48,10,3,9,"FRE1"
"FR",3,2,3,1,30,15,6,10,"FRI1"
"FR",3,2,1,1,46,13,4,4,"FRG0"
"FR",1,4,2,1,27,18,7,9,"FRI1"
"FR",2,3,3,1,60,13,5,10,"FRE1"
"FR",1,4,4,2,64,12,4,9,"FRH0"
"FR",2,3,2,1,20,15,4,10,"FRE1"
"FR",2,2,4,2,73,25,7,NA,"FR10"
"FR",2,3,3,1,37,16,4,2,"FRJ1"
"FR",2,3,4,2,70,11,2,7,"FRC1"
"FR",2,3,1,1,32,17,7,10,"FRE2"
"FR",2,2,2,2,32,13,4,5,"FRE2"
"FR",1,4,4,1,62,17,7,9,"FRK2"
"FR",2,3,3,2,80,21,6,5,"FRL0"
"FR",2,2,2,1,47,13,4,9,"FRD2"
"FR",2,3,3,1,56,8,3,6,"FRI1"
"FR",1,3,3,1,65,14,2,2,"FRK2"
"FR",2,2,2,1,63,13,3,4,"FRB0"
"FR",2,3,4,1,57,13,5,10,"FRL0"
"FR",2,2,2,1,49,12,4,10,"FRE2"
"FR",2,3,3,1,66,23,7,10,"FRF1"
"FR",3,2,2,1,20,12,4,10,"FRE2"
"FR",1,3,3,2,47,14,5,10,"FRG0"
"FR",1,2,3,2,55,14,5,NA,"FRK1"
"FR",2,2,2,1,56,12,3,9,"FRI2"
"FR",4,2,2,1,23,13,3,10,"FR10"
"FR",3,1,2,2,66,15,4,7,"FRD1"
"FR",1,3,2,1,51,13,5,9,"FR10"
"FR",2,3,3,1,35,14,5,4,"FRH0"
"FR",1,4,4,2,69,14,4,10,"FRH0"
"FR",1,2,4,1,66,11,3,9,"FRK2"
"FR",1,3,4,2,43,16,7,10,"FRF3"
"FR",2,2,3,2,74,15,7,7,"FRI1"
"FR",2,3,2,1,57,11,3,3,"FRC2"
"FR",2,3,3,1,38,18,7,9,"FR10"
"FR",2,2,2,1,45,18,6,5,"FRD2"
"FR",1,3,3,1,53,18,7,10,"FRJ2"
"FR",1,3,2,1,58,19,7,7,"FRF1"
"FR",2,2,2,2,63,10,3,7,"FRJ1"
"FR",1,3,3,1,28,20,7,7,"FRF1"
"FR",4,2,2,2,47,11,2,9,"FRB0"
"FR",1,4,4,2,70,8,2,5,"FRH0"
"FR",1,2,3,1,67,14,7,9,"FRH0"
"FR",1,3,4,2,26,15,5,7,"FR10"
"FR",1,3,4,1,70,11,3,7,"FRH0"
"FR",1,4,3,2,58,13,4,10,"FRF3"
"FR",1,3,3,1,44,18,7,9,"FRI1"
"FR",NA,NA,NA,1,21,15,2,1,"FRI3"
"FR",1,2,2,1,75,15,7,10,"FR10"
"FR",2,1,2,2,66,11,3,4,"FRE1"
"FR",1,3,3,1,52,12,3,5,"FR10"
"FR",2,2,4,2,62,15,7,2,"FRJ2"
"FR",1,3,3,2,59,21,7,10,"FRD1"
"FR",2,2,3,2,66,16,5,10,"FRB0"
"FR",4,2,2,2,21,12,4,NA,"FRE1"
"FR",1,2,2,1,20,13,4,NA,"FRH0"
"FR",3,1,1,2,49,10,2,4,"FRF2"
"FR",2,3,3,1,41,17,6,10,"FRK2"
"FR",1,3,3,2,50,16,6,8,"FRK2"
"FR",1,2,2,2,35,14,4,7,"FRB0"
"FR",1,3,3,2,41,12,5,6,"FR10"
"FR",1,2,3,1,73,13,4,5,"FRI2"
"FR",1,2,3,2,43,10,5,5,"FR10"
"FR",2,2,3,1,55,11,3,5,"FRB0"
"FR",3,2,2,2,48,8,1,8,"FRI1"
"FR",2,2,3,1,43,15,5,3,"FRE1"
"FR",4,1,1,1,65,8,3,2,"FRB0"
"FR",1,3,4,1,73,4,1,6,"FRK2"
"FR",2,2,2,2,59,20,7,5,"FR10"
"FR",4,2,2,2,53,16,2,8,"FRJ1"
"FR",1,4,4,2,57,12,4,10,"FRJ1"
"FR",2,2,3,1,61,11,2,10,"FR10"
"FR",2,3,3,1,49,15,4,10,"FRB0"
"FR",2,2,2,2,48,16,5,7,"FRG0"
"FR",1,3,3,2,38,11,3,5,"FRI3"
"FR",3,3,3,2,33,10,3,2,"FR10"
"FR",2,1,2,2,43,17,7,8,"FRK1"
"FR",2,3,3,2,59,12,3,2,"FRF2"
"FR",2,2,3,1,70,12,4,7,"FRK1"
"FR",2,2,2,2,41,17,7,10,"FR10"
"FR",1,3,3,1,43,10,5,9,"FRH0"
"FR",3,1,2,2,60,17,7,9,"FRB0"
"FR",1,3,4,2,36,21,7,10,"FR10"
"FR",2,2,2,2,53,11,5,10,"FRH0"
"FR",2,2,3,1,57,16,7,10,"FRK2"
"FR",1,4,4,2,58,18,7,10,"FR10"
"FR",3,2,2,2,23,17,6,1,"FRB0"
"FR",1,3,4,1,39,18,7,10,"FR10"
"FR",1,3,3,1,27,14,4,3,"FRE1"
"FR",1,4,3,2,40,17,7,3,"FR10"
"FR",1,2,2,2,33,10,2,4,"FRK2"
"FR",2,3,3,1,68,17,6,5,"FRF2"
"FR",1,3,4,2,49,12,3,5,"FRB0"
"FR",1,4,4,2,35,17,5,8,"FRB0"
"FR",1,3,3,1,65,12,3,5,"FRJ2"
"FR",3,2,2,1,55,11,3,4,"FRB0"
"FR",2,2,3,2,23,16,6,7,"FR10"
"FR",2,2,2,2,51,14,5,NA,"FRK2"
"FR",4,1,1,2,28,13,3,7,"FRI3"
"FR",1,3,4,2,42,12,4,8,"FRH0"
"FR",3,3,3,1,38,11,5,7,"FR10"
"FR",2,3,4,2,60,12,4,7,"FRC2"
"FR",2,3,3,1,78,8,3,8,"FRI2"
"FR",2,4,4,2,19,14,4,NA,"FRG0"
"FR",1,3,3,2,64,12,4,5,"FRC1"
"FR",2,3,4,1,40,14,5,2,"FRL0"
"FR",2,2,3,2,33,15,7,10,"FR10"
"FR",2,3,4,1,30,19,7,9,"FR10"
"FR",1,3,3,2,53,16,5,10,"FRC1"
"FR",2,2,3,1,21,15,6,1,"FRJ2"
"FR",3,2,2,2,24,15,4,2,"FRG0"
"FR",3,2,3,2,50,14,5,2,"FRF1"
"FR",1,3,3,1,52,11,3,9,"FRC2"
"FR",2,2,2,1,66,11,3,5,"FRD2"
"FR",1,2,3,2,47,6,1,5,"FRF2"
"FR",3,2,2,2,20,14,6,5,"FRF2"
"FR",1,4,4,1,43,16,7,NA,"FRK2"
"FR",1,4,3,2,64,12,4,6,"FRB0"
"FR",NA,NA,NA,2,28,15,4,1,"FRE1"
"FR",2,2,2,1,55,15,7,10,"FRE1"
"FR",2,2,2,1,69,15,5,10,"FRE2"
"FR",1,3,3,1,60,12,4,9,"FRC1"
"FR",1,3,3,1,54,19,7,10,"FRG0"
"FR",1,3,3,2,53,12,3,8,"FRB0"
"FR",1,3,3,1,32,17,7,10,"FR10"
"FR",2,3,4,2,38,15,5,10,"FR10"
"FR",1,2,3,2,78,25,7,4,"FR10"
"FR",2,3,3,1,63,9,5,6,"FRI1"
"FR",1,3,3,2,29,20,7,3,"FRH0"
"FR",2,3,3,1,69,13,5,10,"FR10"
"FR",3,2,3,2,53,14,4,10,"FRE1"
"FR",1,3,3,2,57,16,4,7,"FRK2"
"FR",1,4,2,1,73,10,3,7,"FR10"
"FR",NA,NA,NA,1,23,15,4,7,"FR10"
"FR",1,2,2,2,56,14,4,3,"FRK2"
"FR",3,2,1,2,41,13,3,5,"FRD2"
"FR",2,3,3,2,43,17,5,8,"FRK2"
"FR",1,3,3,1,71,8,3,7,"FRI1"
"FR",2,2,3,2,46,15,4,6,"FRI3"
"FR",2,2,2,1,53,15,5,10,"FR10"
"FR",3,1,2,1,39,14,2,5,"FRD2"
"FR",2,3,3,2,36,20,7,10,"FRD2"
"FR",4,1,1,2,19,15,5,7,"FRB0"
"FR",2,2,2,2,44,12,4,4,"FRH0"
"FR",2,3,4,2,59,13,3,5,"FRG0"
"FR",1,3,4,1,20,14,5,4,"FRK2"
"FR",1,4,4,1,67,13,3,7,"FRI3"
"FR",2,2,1,1,53,4,3,5,"FRC1"
"FR",1,3,4,1,38,20,7,10,"FRF3"
"FR",2,2,3,1,35,13,5,5,"FRC2"
"FR",2,2,2,1,30,13,5,5,"FRD1"
"FR",2,2,4,1,55,12,5,7,"FRJ1"
"FR",2,3,3,2,38,19,6,10,"FRE1"
"FR",2,3,3,1,48,15,6,4,"FRE1"
"FR",1,2,2,1,61,13,4,4,"FRD2"
"FR",3,1,2,2,46,10,1,3,"FRK1"
"FR",1,2,3,1,69,18,6,1,"FRH0"
"FR",3,2,2,1,67,13,5,4,"FRK2"
"FR",1,4,4,2,42,12,3,4,"FRK2"
"FR",1,3,4,1,37,11,7,10,"FRG0"
"FR",1,3,3,2,25,13,5,7,"FRK2"
"FR",2,3,3,1,38,20,7,10,"FRE2"
"FR",1,3,4,2,21,15,6,5,"FRF1"
"FR",1,3,3,1,73,6,1,6,"FRI3"
"FR",1,3,3,1,55,15,7,10,"FR10"
"FR",1,3,4,1,63,14,4,10,"FRL0"
"FR",2,2,3,1,40,11,3,9,"FRG0"
"FR",4,3,3,2,27,14,4,6,"FRI1"
"FR",1,4,4,1,64,12,4,10,"FR10"
"FR",1,3,3,2,43,12,4,9,"FR10"
"FR",1,3,4,2,62,19,6,7,"FRL0"
"FR",1,3,4,2,45,13,55,10,"FRH0"
"FR",1,3,4,1,53,15,6,10,"FRJ2"
"FR",4,1,1,2,25,15,5,3,"FRI3"
"FR",1,4,4,1,34,18,7,10,"FR10"
"FR",4,2,2,2,20,14,4,2,"FRJ2"
"FR",2,2,3,2,18,13,4,7,"FRE2"
"FR",2,2,3,2,76,12,4,10,"FRG0"
"FR",2,3,4,2,49,18,6,10,"FR10"
"FR",1,3,3,1,49,19,4,9,"FRG0"
"FR",2,2,2,2,61,14,6,8,"FRF3"
"FR",2,2,2,2,41,9,2,3,"FRH0"
"FR",4,NA,1,2,47,11,3,4,"FRC1"
"FR",2,2,2,2,56,13,3,10,"FR10"
"FR",1,3,3,2,47,17,7,10,"FR10"
"FR",1,2,2,1,58,12,3,3,"FRG0"
"FR",2,3,3,1,25,15,6,10,"FRB0"
"FR",1,4,4,1,23,17,7,2,"FRB0"
"FR",3,2,2,1,52,12,4,4,"FRC2"
"FR",2,2,3,2,77,12,4,5,"FRJ2"
"FR",3,2,2,2,25,11,3,10,"FRE1"
"FR",1,4,4,1,39,14,5,10,"FR10"
"FR",2,4,1,2,18,12,4,NA,"FRJ1"
"FR",3,2,2,2,60,12,4,7,"FRD1"
"FR",2,2,2,1,46,14,5,10,"FRH0"
"FR",1,3,4,1,69,8,1,9,"FR10"
"FR",3,2,3,1,80,14,3,6,"FRI3"
"FR",2,3,4,2,57,13,4,7,"FRG0"
"FR",2,3,3,2,42,11,3,10,"FRK2"
"FR",4,1,2,1,46,11,4,7,"FRE2"
"FR",2,2,2,2,70,13,4,NA,"FRK1"
"FR",3,3,4,2,34,17,5,8,"FRI1"
"FR",1,3,3,1,50,15,3,8,"FRF1"
"FR",1,3,4,2,71,10,3,NA,"FRI1"
"FR",1,3,3,2,30,13,4,6,"FRD2"
"FR",1,3,4,1,53,12,5,10,"FRE1"
"FR",4,1,1,1,41,13,3,2,"FRE2"
"FR",1,3,4,2,39,15,5,9,"FRB0"
"FR",2,2,2,1,28,17,7,10,"FR10"
"FR",1,4,4,1,21,16,5,10,"FRD2"
"FR",1,3,3,1,36,15,4,2,"FRJ2"
"FR",1,4,4,2,56,15,5,8,"FR10"
"FR",3,2,3,1,53,19,7,9,"FRE2"
"FR",1,3,3,2,35,12,3,9,"FRB0"
"FR",2,3,4,2,47,13,4,3,"FRJ1"
"FR",2,2,2,2,19,16,6,NA,"FRK2"
"FR",3,2,3,1,57,16,6,7,"FRD2"
"FR",2,2,2,2,51,17,7,9,"FRH0"
"FR",2,2,1,2,30,15,5,4,"FRF3"
"FR",1,3,3,2,43,17,6,6,"FR10"
"FR",2,2,2,2,33,12,3,8,"FRK1"
"FR",1,3,3,1,60,10,3,5,"FRF2"
"FR",NA,NA,NA,2,22,16,6,NA,"FRB0"
"FR",1,3,3,1,68,16,5,5,"FRK2"
"FR",1,3,4,1,24,16,6,10,"FRD2"
"FR",1,4,4,1,27,17,5,7,"FRB0"
"FR",2,2,2,2,46,19,7,10,"FR10"
"FR",3,2,2,2,46,16,5,2,"FRJ2"
"FR",3,1,2,2,69,13,4,6,"FRE1"
"FR",2,3,3,2,46,16,3,8,"FRH0"
"FR",3,2,2,2,19,12,4,2,"FRG0"
"FR",2,3,3,1,66,12,3,3,"FRE1"
"FR",2,3,3,2,26,18,7,10,"FRE1"
"FR",1,2,3,2,68,14,5,9,"FRK2"
"FR",1,4,4,1,71,10,5,5,"FRH0"
"FR",1,3,3,1,56,15,5,10,"FRE1"
"FR",1,1,2,1,55,4,1,2,"FRL0"
"FR",1,1,1,1,37,15,3,9,"FRF2"
"FR",2,3,3,2,58,14,3,9,"FRF2"
"FR",1,3,3,2,47,12,4,8,"FRB0"
"FR",1,4,4,1,58,13,4,10,"FRH0"
"FR",1,3,3,1,55,14,7,10,"FRF1"
"FR",3,2,2,2,66,14,4,4,"FRI1"
"FR",NA,NA,NA,1,23,17,5,1,"FRI3"
"FR",1,3,3,1,68,11,3,4,"FRL0"
"FR",2,3,3,2,42,15,4,8,"FRD2"
"FR",2,3,3,2,52,13,7,10,"FRK2"
"FR",2,3,3,2,65,15,5,7,"FRI3"
"FR",2,2,2,1,73,13,5,5,"FRB0"
"FR",2,2,3,1,41,19,7,10,"FRK2"
"FR",2,2,3,2,74,17,6,4,"FRI1"
"FR",2,2,3,2,42,16,7,6,"FRF1"
"FR",1,2,2,1,63,26,7,10,"FRJ2"
"FR",2,3,4,2,18,12,2,NA,"FRE1"
"FR",3,2,3,2,23,17,6,6,"FR10"
"FR",1,3,3,2,69,17,7,10,"FRH0"
"FR",2,3,3,1,40,13,7,10,"FRK2"
"FR",1,4,4,1,70,17,5,4,"FRL0"
"FR",1,3,3,1,40,12,3,7,"FRD2"
"FR",1,4,4,2,41,20,6,8,"FRJ1"
"FR",1,3,4,2,43,14,4,1,"FRD2"
"FR",1,3,3,2,53,15,5,2,"FRI1"
"FR",2,3,4,2,27,16,5,7,"FRJ2"
"FR",3,2,2,1,80,20,7,10,"FRI3"
"FR",1,4,4,2,26,19,7,10,"FR10"
"FR",3,1,3,1,39,13,3,6,"FRG0"
"FR",2,2,2,2,67,16,5,10,"FRB0"
"FR",1,2,4,1,66,11,2,8,"FR10"
"FR",1,3,3,2,32,15,5,4,"FRG0"
"FR",2,3,3,1,50,15,7,10,"FRH0"
"FR",2,3,3,2,54,17,7,4,"FRH0"
"FR",2,3,3,2,50,17,7,10,"FRK2"
"FR",1,2,2,1,61,13,5,1,"FRH0"
"FR",2,2,2,1,36,19,3,4,"FRH0"
"FR",2,3,2,1,33,17,7,6,"FR10"
"FR",2,3,4,1,72,7,2,8,"FRI3"
"FR",1,3,3,1,58,14,7,10,"FR10"
"FR",2,2,3,1,33,13,5,10,"FRK2"
"FR",2,2,3,1,60,12,3,7,"FRB0"
"FR",2,3,4,1,52,14,5,10,"FRH0"
"FR",2,2,3,2,50,14,4,7,"FRK2"
"FR",3,2,2,2,21,13,4,NA,"FRH0"
